customer_id,customer_name,segment,city,state,region
CU-101400,Linda Smith,Consumer,New York,NY,South
CU-101401,Sarah Miller,Home Office,Indianapolis,IN,South
CU-101402,Emma Davis,Corporate,San Francisco,CA,West
CU-101403,John Lopez,Home Office,Chicago,IL,South
CU-101404,David Garcia,Corporate,San Antonio,TX,West
CU-101405,John Davis,Home Office,Chicago,IL,Central
CU-101406,Joseph Wilson,Home Office,Philadelphia,PA,East
CU-101407,Joseph Gonzalez,Consumer,Charlotte,NC,South
CU-101408,Patricia Hernandez,Corporate,Philadelphia,PA,East
CU-101409,Richard Anderson,Home Office,Chicago,IL,Central
CU-101410,Sarah Jones,Corporate,Indianapolis,IN,Central
CU-101411,Robert Gonzalez,Home Office,Seattle,WA,East
CU-101412,Sarah Rodriguez,Home Office,Austin,TX,Central
CU-101413,Emma Miller,Corporate,Los Angeles,CA,South
CU-101414,Patricia Garcia,Consumer,Los Angeles,CA,East
CU-101415,Robert Williams,Corporate,Seattle,WA,West
CU-101416,Emma Hernandez,Corporate,Seattle,WA,West
CU-101417,James Garcia,Corporate,San Diego,CA,South
CU-101418,Sarah Johnson,Corporate,Dallas,TX,Central
CU-101419,Elizabeth Rodriguez,Home Office,Charlotte,NC,East
CU-101420,Mary Davis,Home Office,San Francisco,CA,Central
CU-101421,Robert Anderson,Corporate,Chicago,IL,East
CU-101422,Richard Anderson,Consumer,Chicago,IL,Central
CU-101423,Emma Williams,Corporate,Chicago,IL,East
CU-101424,Elizabeth Williams,Consumer,Phoenix,AZ,East
CU-101425,Linda Hernandez,Home Office,San Jose,CA,West
CU-101426,Patricia Miller,Corporate,San Francisco,CA,East
CU-101427,Robert Johnson,Consumer,San Jose,CA,West
CU-101428,James Miller,Home Office,Indianapolis,IN,Central
CU-101429,Elizabeth Martinez,Home Office,Austin,TX,South
CU-101430,Mary Martinez,Consumer,Charlotte,NC,Central
CU-101431,William Brown,Corporate,Philadelphia,PA,Central
CU-101432,Sarah Williams,Corporate,San Jose,CA,Central
CU-101433,Lisa Martinez,Consumer,Charlotte,NC,Central
CU-101434,Lisa Wilson,Home Office,Philadelphia,PA,West
CU-101435,Jennifer Johnson,Consumer,Philadelphia,PA,Central
CU-101436,Joseph Jones,Corporate,Phoenix,AZ,West
CU-101437,Sarah Hernandez,Corporate,San Antonio,TX,Central
CU-101438,Patricia Davis,Home Office,Phoenix,AZ,West
CU-101439,Mary Johnson,Consumer,Seattle,WA,South
CU-101440,David Davis,Corporate,San Francisco,CA,West
CU-101441,James Hernandez,Home Office,New York,NY,Central
CU-101442,Mary Gonzalez,Home Office,San Francisco,CA,West
CU-101443,James Lopez,Consumer,Charlotte,NC,South
CU-101444,David Hernandez,Home Office,Los Angeles,CA,East
CU-101445,John Miller,Home Office,San Jose,CA,West
CU-101446,Patricia Johnson,Corporate,Charlotte,NC,East
CU-101447,Jennifer Gonzalez,Corporate,San Antonio,TX,West
CU-101448,Michael Rodriguez,Corporate,New York,NY,East
CU-101449,Richard Brown,Corporate,Indianapolis,IN,Central
CU-101450,Sarah Anderson,Home Office,Indianapolis,IN,Central
CU-101451,David Lopez,Corporate,Fort Worth,TX,Central
CU-101452,Patricia Smith,Corporate,Fort Worth,TX,Central
CU-101453,Mary Davis,Home Office,Jacksonville,FL,East
CU-101454,Joseph Lopez,Corporate,San Antonio,TX,South
CU-101455,Lisa Gonzalez,Home Office,San Jose,CA,South
CU-101456,David Wilson,Home Office,Columbus,OH,East
CU-101457,Robert Jones,Corporate,Phoenix,AZ,Central
CU-101458,Richard Johnson,Consumer,Chicago,IL,South
CU-101459,Linda Williams,Home Office,Dallas,TX,South
CU-101460,Robert Williams,Corporate,Phoenix,AZ,Central
CU-101461,Elizabeth Smith,Corporate,Seattle,WA,Central
CU-101462,Joseph Brown,Consumer,San Francisco,CA,East
CU-101463,William Jones,Home Office,Phoenix,AZ,South
CU-101464,Mary Miller,Consumer,Houston,TX,South
CU-101465,John Johnson,Corporate,San Diego,CA,South
CU-101466,Patricia Martinez,Corporate,Chicago,IL,South
CU-101467,Elizabeth Lopez,Consumer,Dallas,TX,Central
CU-101468,John Wilson,Corporate,Indianapolis,IN,West
CU-101469,David Garcia,Corporate,Los Angeles,CA,West
CU-101470,Lisa Smith,Corporate,Jacksonville,FL,Central
CU-101471,Patricia Smith,Corporate,Columbus,OH,Central
CU-101472,Michael Rodriguez,Consumer,Indianapolis,IN,West
CU-101473,Lisa Rodriguez,Corporate,Houston,TX,Central
CU-101474,William Hernandez,Home Office,San Jose,CA,Central
CU-101475,Patricia Wilson,Consumer,Houston,TX,East
CU-101476,Mary Garcia,Corporate,Phoenix,AZ,South
CU-101477,Lisa Johnson,Consumer,Austin,TX,West
CU-101478,Jennifer Wilson,Consumer,Indianapolis,IN,East
CU-101479,Joseph Anderson,Consumer,Columbus,OH,East
CU-101480,John Davis,Corporate,Phoenix,AZ,Central
CU-101481,David Wilson,Corporate,Jacksonville,FL,Central
CU-101482,Mary Smith,Home Office,Philadelphia,PA,East
CU-101483,David Wilson,Home Office,San Diego,CA,West
CU-101484,Mary Williams,Consumer,San Diego,CA,West
CU-101485,Linda Lopez,Consumer,Chicago,IL,East
CU-101486,Elizabeth Gonzalez,Corporate,New York,NY,East
CU-101487,Emma Smith,Home Office,San Antonio,TX,East
CU-101488,Emma Anderson,Corporate,San Francisco,CA,East
CU-101489,Mary Hernandez,Consumer,Chicago,IL,East
CU-101490,Robert Martinez,Consumer,Houston,TX,West
CU-101491,John Johnson,Consumer,Jacksonville,FL,Central
CU-101492,Patricia Williams,Home Office,Jacksonville,FL,West
CU-101493,Michael Johnson,Home Office,Indianapolis,IN,East
CU-101494,Robert Lopez,Consumer,Indianapolis,IN,Central
CU-101495,John Lopez,Consumer,Philadelphia,PA,West
CU-101496,Elizabeth Garcia,Home Office,Indianapolis,IN,West
CU-101497,Emma Williams,Corporate,Charlotte,NC,South
CU-101498,Robert Rodriguez,Consumer,Columbus,OH,South
CU-101499,James Johnson,Corporate,Houston,TX,East
CU-101500,David Davis,Corporate,Indianapolis,IN,Central
CU-101501,Sarah Johnson,Corporate,Seattle,WA,South
CU-101502,Richard Jones,Corporate,Houston,TX,Central
CU-101503,Jennifer Rodriguez,Corporate,Charlotte,NC,Central
CU-101504,Robert Wilson,Consumer,Columbus,OH,South
CU-101505,Lisa Smith,Home Office,Jacksonville,FL,South
CU-101506,Richard Davis,Home Office,Houston,TX,East
CU-101507,David Miller,Corporate,Houston,TX,East
CU-101508,Michael Garcia,Consumer,Philadelphia,PA,Central
CU-101509,Richard Johnson,Consumer,San Antonio,TX,South
CU-101510,William Gonzalez,Home Office,San Francisco,CA,Central
CU-101511,Patricia Davis,Home Office,Fort Worth,TX,South
CU-101512,William Williams,Corporate,San Francisco,CA,East
CU-101513,William Davis,Corporate,Houston,TX,West
CU-101514,John Johnson,Home Office,Phoenix,AZ,East
CU-101515,Elizabeth Hernandez,Consumer,Chicago,IL,West
CU-101516,James Williams,Corporate,Fort Worth,TX,East
CU-101517,Elizabeth Gonzalez,Corporate,Chicago,IL,West
CU-101518,Elizabeth Davis,Home Office,San Jose,CA,Central
CU-101519,James Gonzalez,Home Office,Seattle,WA,East
CU-101520,Linda Anderson,Consumer,Los Angeles,CA,South
CU-101521,James Wilson,Corporate,Charlotte,NC,South
CU-101522,Sarah Smith,Consumer,Charlotte,NC,Central
CU-101523,Elizabeth Miller,Consumer,Philadelphia,PA,Central
CU-101524,Elizabeth Gonzalez,Consumer,Fort Worth,TX,South
CU-101525,Elizabeth Davis,Home Office,Seattle,WA,West
CU-101526,Sarah Miller,Corporate,Indianapolis,IN,South
CU-101527,Patricia Gonzalez,Corporate,Fort Worth,TX,Central
CU-101528,John Martinez,Consumer,Los Angeles,CA,West
CU-101529,Patricia Gonzalez,Home Office,Jacksonville,FL,East
CU-101530,Richard Johnson,Corporate,Austin,TX,Central
CU-101531,Linda Garcia,Consumer,Jacksonville,FL,West
CU-101532,Jennifer Hernandez,Corporate,San Diego,CA,East
CU-101533,Mary Johnson,Corporate,Chicago,IL,West
CU-101534,James Smith,Corporate,New York,NY,South
CU-101535,Linda Jones,Consumer,Indianapolis,IN,South
CU-101536,James Miller,Home Office,New York,NY,South
CU-101537,Emma Gonzalez,Corporate,Austin,TX,East
CU-101538,James Davis,Home Office,San Antonio,TX,Central
CU-101539,Mary Garcia,Corporate,Philadelphia,PA,West
CU-101540,Michael Wilson,Home Office,San Francisco,CA,West
CU-101541,William Smith,Corporate,San Jose,CA,South
CU-101542,Michael Lopez,Home Office,San Diego,CA,East
CU-101543,William Johnson,Home Office,Austin,TX,South
CU-101544,Robert Garcia,Consumer,Columbus,OH,Central
CU-101545,Mary Miller,Home Office,Indianapolis,IN,Central
CU-101546,Linda Miller,Corporate,San Antonio,TX,South
CU-101547,Lisa Anderson,Consumer,Seattle,WA,West
CU-101548,Robert Hernandez,Home Office,San Francisco,CA,South
CU-101549,Linda Anderson,Home Office,Dallas,TX,East
CU-101550,Robert Garcia,Corporate,Indianapolis,IN,West
CU-101551,David Lopez,Home Office,San Diego,CA,Central
CU-101552,Linda Garcia,Consumer,Columbus,OH,West
CU-101553,William Wilson,Corporate,Columbus,OH,West
CU-101554,Jennifer Miller,Consumer,Dallas,TX,East
CU-101555,Robert Smith,Consumer,Phoenix,AZ,Central
CU-101556,Elizabeth Rodriguez,Corporate,Charlotte,NC,South
CU-101557,Robert Williams,Corporate,Los Angeles,CA,West
CU-101558,William Gonzalez,Corporate,New York,NY,West
CU-101559,Elizabeth Gonzalez,Consumer,Los Angeles,CA,East
CU-101560,James Martinez,Corporate,Chicago,IL,East
CU-101561,Patricia Hernandez,Home Office,Columbus,OH,East
CU-101562,David Brown,Consumer,Fort Worth,TX,East
CU-101563,William Davis,Consumer,Indianapolis,IN,West
CU-101564,James Garcia,Home Office,Houston,TX,South
CU-101565,Linda Brown,Consumer,San Diego,CA,East
CU-101566,Robert Jones,Corporate,Philadelphia,PA,South
CU-101567,Sarah Davis,Home Office,Dallas,TX,Central
CU-101568,James Rodriguez,Corporate,Houston,TX,South
CU-101569,William Anderson,Consumer,San Diego,CA,Central
CU-101570,Patricia Wilson,Corporate,San Francisco,CA,East
CU-101571,Sarah Lopez,Home Office,Los Angeles,CA,West
CU-101572,Richard Jones,Home Office,Dallas,TX,Central
CU-101573,Jennifer Wilson,Corporate,Houston,TX,South
CU-101574,Richard Anderson,Corporate,New York,NY,Central
CU-101575,Jennifer Jones,Consumer,Chicago,IL,West
CU-101576,James Anderson,Home Office,Charlotte,NC,South
CU-101577,William Wilson,Consumer,Los Angeles,CA,South
CU-101578,Linda Anderson,Corporate,San Francisco,CA,South
CU-101579,Lisa Lopez,Corporate,Houston,TX,East
CU-101580,Linda Martinez,Home Office,Jacksonville,FL,Central
CU-101581,John Gonzalez,Consumer,Charlotte,NC,West
CU-101582,David Smith,Corporate,Charlotte,NC,West
CU-101583,James Martinez,Consumer,San Jose,CA,East
CU-101584,Jennifer Rodriguez,Home Office,Philadelphia,PA,West
CU-101585,James Davis,Corporate,Columbus,OH,West
CU-101586,Lisa Hernandez,Home Office,Dallas,TX,Central
CU-101587,Robert Johnson,Corporate,San Jose,CA,Central
CU-101588,Richard Anderson,Corporate,Philadelphia,PA,West
CU-101589,John Anderson,Home Office,New York,NY,West
CU-101590,Joseph Brown,Corporate,Chicago,IL,West
CU-101591,Richard Martinez,Corporate,Los Angeles,CA,Central
CU-101592,Michael Garcia,Consumer,Phoenix,AZ,East
CU-101593,Linda Gonzalez,Corporate,New York,NY,South
CU-101594,Jennifer Lopez,Consumer,Houston,TX,West
CU-101595,Mary Lopez,Corporate,Dallas,TX,South
CU-101596,Linda Wilson,Consumer,Phoenix,AZ,West
CU-101597,Robert Miller,Consumer,San Jose,CA,South
CU-101598,John Jones,Corporate,Phoenix,AZ,West
CU-101599,Jennifer Garcia,Home Office,Charlotte,NC,South
CU-101600,John Davis,Consumer,Chicago,IL,Central
CU-101601,Robert Lopez,Corporate,Fort Worth,TX,South
CU-101602,Michael Johnson,Home Office,Dallas,TX,East
CU-101603,James Anderson,Consumer,Los Angeles,CA,South
CU-101604,Sarah Smith,Corporate,Jacksonville,FL,South
CU-101605,Richard Hernandez,Corporate,San Jose,CA,West
CU-101606,Sarah Martinez,Consumer,Seattle,WA,Central
CU-101607,Elizabeth Anderson,Corporate,Philadelphia,PA,South
CU-101608,Michael Garcia,Home Office,Phoenix,AZ,South
CU-101609,William Johnson,Corporate,Phoenix,AZ,East
CU-101610,Elizabeth Wilson,Corporate,Phoenix,AZ,Central
CU-101611,Mary Anderson,Corporate,Columbus,OH,Central
CU-101612,James Miller,Consumer,Indianapolis,IN,Central
CU-101613,David Rodriguez,Home Office,San Francisco,CA,South
CU-101614,Robert Williams,Consumer,Los Angeles,CA,West
CU-101615,Sarah Davis,Corporate,Philadelphia,PA,West
CU-101616,Linda Johnson,Corporate,Charlotte,NC,East
CU-101617,Patricia Lopez,Home Office,Charlotte,NC,South
CU-101618,Elizabeth Johnson,Home Office,Charlotte,NC,West
CU-101619,Patricia Johnson,Consumer,Houston,TX,Central
CU-101620,Lisa Lopez,Home Office,Philadelphia,PA,Central
CU-101621,John Rodriguez,Home Office,San Antonio,TX,West
CU-101622,Michael Brown,Corporate,Columbus,OH,East
CU-101623,John Jones,Home Office,Austin,TX,East
CU-101624,Patricia Martinez,Consumer,Fort Worth,TX,Central
CU-101625,John Johnson,Corporate,Phoenix,AZ,South
CU-101626,William Martinez,Home Office,Charlotte,NC,East
CU-101627,Sarah Hernandez,Home Office,Austin,TX,South
CU-101628,David Brown,Consumer,Austin,TX,Central
CU-101629,Sarah Lopez,Consumer,Austin,TX,South
CU-101630,Richard Jones,Consumer,Chicago,IL,West
CU-101631,Michael Smith,Consumer,Fort Worth,TX,West
CU-101632,Richard Jones,Home Office,Fort Worth,TX,West
CU-101633,Mary Davis,Corporate,Houston,TX,Central
CU-101634,Patricia Hernandez,Consumer,Phoenix,AZ,Central
CU-101635,Robert Davis,Corporate,Indianapolis,IN,South
CU-101636,William Martinez,Home Office,San Francisco,CA,South
CU-101637,Linda Gonzalez,Corporate,Chicago,IL,West
CU-101638,Linda Johnson,Consumer,Columbus,OH,Central
CU-101639,Jennifer Hernandez,Home Office,Charlotte,NC,West
CU-101640,Michael Jones,Corporate,San Francisco,CA,South
CU-101641,Elizabeth Jones,Consumer,Chicago,IL,West
CU-101642,Jennifer Rodriguez,Corporate,San Jose,CA,Central
CU-101643,Michael Anderson,Consumer,Los Angeles,CA,East
CU-101644,Linda Miller,Consumer,Indianapolis,IN,South
CU-101645,Patricia Jones,Home Office,Dallas,TX,East
CU-101646,John Johnson,Home Office,Indianapolis,IN,South
CU-101647,Lisa Wilson,Corporate,Philadelphia,PA,East
CU-101648,Linda Anderson,Home Office,Chicago,IL,Central
CU-101649,Joseph Gonzalez,Home Office,Austin,TX,South
CU-101650,James Anderson,Consumer,Dallas,TX,West
CU-101651,Michael Lopez,Home Office,Philadelphia,PA,Central
CU-101652,Linda Rodriguez,Consumer,Houston,TX,East
CU-101653,Emma Smith,Consumer,Fort Worth,TX,South
CU-101654,Richard Wilson,Home Office,Charlotte,NC,South
CU-101655,Patricia Lopez,Home Office,San Jose,CA,South
CU-101656,Michael Williams,Consumer,San Jose,CA,East
CU-101657,Emma Wilson,Consumer,San Antonio,TX,West
CU-101658,Robert Davis,Home Office,New York,NY,West
CU-101659,Linda Wilson,Home Office,San Diego,CA,West
CU-101660,Mary Gonzalez,Corporate,Chicago,IL,West
CU-101661,Linda Smith,Consumer,San Francisco,CA,West
CU-101662,Joseph Davis,Corporate,Phoenix,AZ,East
CU-101663,Jennifer Brown,Corporate,Charlotte,NC,South
CU-101664,James Smith,Consumer,Los Angeles,CA,South
CU-101665,Elizabeth Lopez,Home Office,Columbus,OH,Central
CU-101666,Elizabeth Miller,Corporate,Los Angeles,CA,South
CU-101667,Sarah Rodriguez,Consumer,San Diego,CA,South
CU-101668,Michael Jones,Home Office,Austin,TX,South
CU-101669,Emma Davis,Home Office,San Francisco,CA,Central
CU-101670,Linda Smith,Consumer,Charlotte,NC,Central
CU-101671,Elizabeth Garcia,Corporate,San Antonio,TX,West
CU-101672,Jennifer Martinez,Home Office,Indianapolis,IN,Central
CU-101673,David Anderson,Corporate,Charlotte,NC,South
CU-101674,Patricia Gonzalez,Corporate,Columbus,OH,West
CU-101675,Mary Lopez,Home Office,San Antonio,TX,East
CU-101676,David Williams,Consumer,San Francisco,CA,West
CU-101677,Emma Gonzalez,Corporate,San Francisco,CA,South
CU-101678,Jennifer Brown,Home Office,San Jose,CA,East
CU-101679,Patricia Anderson,Corporate,New York,NY,Central
CU-101680,Lisa Wilson,Home Office,Philadelphia,PA,East
CU-101681,James Miller,Consumer,Chicago,IL,West
CU-101682,Jennifer Davis,Corporate,Houston,TX,Central
CU-101683,Sarah Gonzalez,Home Office,Jacksonville,FL,Central
CU-101684,Emma Lopez,Consumer,Phoenix,AZ,South
CU-101685,Emma Johnson,Home Office,Charlotte,NC,East
CU-101686,Sarah Rodriguez,Consumer,Seattle,WA,West
CU-101687,Robert Anderson,Corporate,Houston,TX,West
CU-101688,Joseph Gonzalez,Home Office,San Jose,CA,South
CU-101689,David Hernandez,Corporate,Houston,TX,Central
CU-101690,Emma Wilson,Consumer,Phoenix,AZ,South
CU-101691,John Brown,Corporate,Columbus,OH,Central
CU-101692,Lisa Johnson,Corporate,San Jose,CA,Central
CU-101693,Patricia Hernandez,Home Office,Columbus,OH,West
CU-101694,Linda Gonzalez,Consumer,Phoenix,AZ,West
CU-101695,Linda Anderson,Corporate,Columbus,OH,South
CU-101696,Patricia Smith,Corporate,Indianapolis,IN,West
CU-101697,Michael Johnson,Corporate,New York,NY,Central
CU-101698,Lisa Miller,Consumer,Fort Worth,TX,South
CU-101699,David Anderson,Home Office,Los Angeles,CA,East
CU-101700,Mary Miller,Corporate,Indianapolis,IN,Central
CU-101701,Patricia Smith,Corporate,Austin,TX,West
CU-101702,Joseph Hernandez,Consumer,Fort Worth,TX,South
CU-101703,Richard Gonzalez,Consumer,Jacksonville,FL,Central
CU-101704,Sarah Rodriguez,Corporate,Chicago,IL,South
CU-101705,Mary Brown,Consumer,Phoenix,AZ,Central
CU-101706,James Gonzalez,Home Office,Indianapolis,IN,West
CU-101707,John Anderson,Home Office,New York,NY,Central
CU-101708,Mary Lopez,Corporate,San Diego,CA,East
CU-101709,Patricia Jones,Home Office,Los Angeles,CA,Central
CU-101710,Sarah Gonzalez,Home Office,Houston,TX,East
CU-101711,Mary Martinez,Home Office,Charlotte,NC,East
CU-101712,James Brown,Home Office,Charlotte,NC,West
CU-101713,Mary Jones,Home Office,Jacksonville,FL,West
CU-101714,Jennifer Johnson,Corporate,Fort Worth,TX,West
CU-101715,Joseph Johnson,Consumer,Jacksonville,FL,South
CU-101716,Michael Johnson,Consumer,Columbus,OH,South
CU-101717,Elizabeth Brown,Corporate,Phoenix,AZ,East
CU-101718,Richard Martinez,Home Office,Jacksonville,FL,South
CU-101719,Elizabeth Hernandez,Corporate,Dallas,TX,South
CU-101720,Linda Wilson,Consumer,San Francisco,CA,West
CU-101721,David Davis,Home Office,Indianapolis,IN,South
CU-101722,Emma Lopez,Consumer,Phoenix,AZ,South
CU-101723,Sarah Lopez,Consumer,San Francisco,CA,Central
CU-101724,Linda Johnson,Consumer,Houston,TX,Central
CU-101725,Sarah Rodriguez,Consumer,San Jose,CA,East
CU-101726,Mary Garcia,Corporate,Jacksonville,FL,Central
CU-101727,John Gonzalez,Consumer,San Francisco,CA,West
CU-101728,Sarah Anderson,Corporate,Columbus,OH,Central
CU-101729,Lisa Wilson,Home Office,San Antonio,TX,South
CU-101730,Emma Rodriguez,Corporate,New York,NY,East
CU-101731,Linda Davis,Home Office,Los Angeles,CA,Central
CU-101732,James Gonzalez,Corporate,Charlotte,NC,South
CU-101733,David Rodriguez,Home Office,Phoenix,AZ,South
CU-101734,Joseph Williams,Home Office,Charlotte,NC,Central
CU-101735,Linda Miller,Consumer,Chicago,IL,South
CU-101736,Sarah Hernandez,Corporate,Austin,TX,Central
CU-101737,Lisa Lopez,Consumer,Chicago,IL,Central
CU-101738,Emma Hernandez,Home Office,Seattle,WA,East
CU-101739,Sarah Martinez,Home Office,San Antonio,TX,West
CU-101740,John Johnson,Home Office,San Francisco,CA,West
CU-101741,William Gonzalez,Consumer,New York,NY,West
CU-101742,Michael Gonzalez,Home Office,Charlotte,NC,Central
CU-101743,Sarah Davis,Consumer,Fort Worth,TX,Central
CU-101744,Lisa Miller,Consumer,Columbus,OH,Central
CU-101745,William Johnson,Consumer,Fort Worth,TX,East
CU-101746,Lisa Jones,Consumer,Seattle,WA,West
CU-101747,Michael Williams,Corporate,Dallas,TX,South
CU-101748,Sarah Martinez,Corporate,Philadelphia,PA,West
CU-101749,Sarah Jones,Corporate,New York,NY,East
CU-101750,David Miller,Corporate,Austin,TX,Central
CU-101751,Emma Smith,Consumer,Fort Worth,TX,West
CU-101752,Elizabeth Rodriguez,Home Office,San Diego,CA,South
CU-101753,William Smith,Corporate,Houston,TX,South
CU-101754,Linda Johnson,Corporate,Seattle,WA,East
CU-101755,Jennifer Anderson,Consumer,Columbus,OH,Central
CU-101756,Emma Brown,Home Office,Seattle,WA,West
CU-101757,Linda Davis,Consumer,San Jose,CA,West
CU-101758,Patricia Rodriguez,Consumer,Phoenix,AZ,West
CU-101759,Linda Anderson,Home Office,Seattle,WA,South
CU-101760,John Wilson,Corporate,Los Angeles,CA,Central
CU-101761,John Smith,Corporate,Philadelphia,PA,Central
CU-101762,Richard Garcia,Home Office,Dallas,TX,West
CU-101763,Mary Smith,Consumer,Indianapolis,IN,East
CU-101764,Michael Miller,Home Office,San Jose,CA,East
CU-101765,William Anderson,Corporate,Phoenix,AZ,West
CU-101766,James Anderson,Home Office,Indianapolis,IN,Central
CU-101767,Joseph Jones,Consumer,Dallas,TX,Central
CU-101768,Robert Davis,Home Office,Austin,TX,Central
CU-101769,David Hernandez,Consumer,New York,NY,South
CU-101770,John Hernandez,Consumer,New York,NY,South
CU-101771,Elizabeth Gonzalez,Corporate,Seattle,WA,East
CU-101772,John Anderson,Home Office,Chicago,IL,South
CU-101773,Patricia Wilson,Corporate,Houston,TX,Central
CU-101774,Lisa Wilson,Home Office,Fort Worth,TX,East
CU-101775,Joseph Garcia,Consumer,Houston,TX,South
CU-101776,Jennifer Lopez,Consumer,New York,NY,Central
CU-101777,Robert Johnson,Home Office,Jacksonville,FL,Central
CU-101778,Jennifer Davis,Corporate,San Diego,CA,East
CU-101779,Elizabeth Anderson,Home Office,Dallas,TX,West
CU-101780,Robert Wilson,Home Office,New York,NY,South
CU-101781,William Martinez,Home Office,Houston,TX,South
CU-101782,Robert Hernandez,Home Office,Philadelphia,PA,West
CU-101783,David Lopez,Consumer,Chicago,IL,West
CU-101784,Jennifer Anderson,Home Office,Dallas,TX,Central
CU-101785,John Lopez,Home Office,San Antonio,TX,Central
CU-101786,Joseph Smith,Corporate,Seattle,WA,East
CU-101787,Linda Wilson,Corporate,Austin,TX,Central
CU-101788,Joseph Davis,Corporate,Houston,TX,East
CU-101789,Sarah Jones,Corporate,San Diego,CA,South
CU-101790,John Miller,Consumer,Austin,TX,Central
CU-101791,John Lopez,Consumer,Chicago,IL,South
CU-101792,Jennifer Brown,Consumer,Chicago,IL,Central
CU-101793,Michael Hernandez,Home Office,San Jose,CA,East
CU-101794,Elizabeth Miller,Consumer,New York,NY,Central
CU-101795,Jennifer Johnson,Corporate,Dallas,TX,West
CU-101796,Sarah Wilson,Corporate,Austin,TX,West
CU-101797,Joseph Gonzalez,Consumer,Chicago,IL,South
CU-101798,Michael Smith,Consumer,Houston,TX,South
CU-101799,Michael Gonzalez,Consumer,Austin,TX,East
CU-101800,Sarah Jones,Home Office,Charlotte,NC,South
CU-101801,Emma Hernandez,Consumer,Chicago,IL,East
CU-101802,Richard Miller,Consumer,San Jose,CA,South
CU-101803,John Davis,Corporate,San Diego,CA,South
CU-101804,Emma Garcia,Home Office,Columbus,OH,East
CU-101805,James Martinez,Consumer,Charlotte,NC,East
CU-101806,John Martinez,Home Office,Houston,TX,East
CU-101807,David Hernandez,Home Office,San Antonio,TX,Central
CU-101808,Linda Davis,Home Office,Jacksonville,FL,South
CU-101809,Jennifer Williams,Consumer,Philadelphia,PA,East
CU-101810,Mary Martinez,Corporate,Phoenix,AZ,Central
CU-101811,David Williams,Corporate,San Jose,CA,Central
CU-101812,Mary Garcia,Consumer,Austin,TX,West
CU-101813,Jennifer Rodriguez,Home Office,Los Angeles,CA,East
CU-101814,Patricia Brown,Consumer,Columbus,OH,West
CU-101815,James Brown,Home Office,Chicago,IL,South
CU-101816,James Wilson,Home Office,Charlotte,NC,Central
CU-101817,Linda Garcia,Consumer,San Jose,CA,East
CU-101818,Sarah Davis,Consumer,Charlotte,NC,East
CU-101819,Jennifer Davis,Home Office,San Diego,CA,West
CU-101820,Elizabeth Lopez,Corporate,San Diego,CA,South
CU-101821,Richard Williams,Consumer,San Antonio,TX,Central
CU-101822,Michael Garcia,Consumer,New York,NY,East
CU-101823,Mary Davis,Consumer,Phoenix,AZ,Central
CU-101824,John Brown,Consumer,Los Angeles,CA,Central
CU-101825,Jennifer Anderson,Corporate,Philadelphia,PA,West
CU-101826,Jennifer Williams,Consumer,Austin,TX,East
CU-101827,William Anderson,Consumer,Philadelphia,PA,East
CU-101828,Richard Hernandez,Consumer,Phoenix,AZ,Central
CU-101829,Mary Davis,Consumer,San Antonio,TX,Central
CU-101830,Lisa Rodriguez,Home Office,Jacksonville,FL,South
CU-101831,Emma Williams,Consumer,Chicago,IL,West
CU-101832,Richard Lopez,Corporate,San Antonio,TX,Central
CU-101833,Jennifer Anderson,Consumer,Columbus,OH,West
CU-101834,Mary Gonzalez,Consumer,Seattle,WA,Central
CU-101835,Sarah Hernandez,Corporate,San Diego,CA,West
CU-101836,Elizabeth Brown,Home Office,Indianapolis,IN,East
CU-101837,Michael Williams,Home Office,San Francisco,CA,South
CU-101838,Patricia Davis,Home Office,Indianapolis,IN,South
CU-101839,James Lopez,Corporate,Philadelphia,PA,South
CU-101840,Elizabeth Jones,Home Office,San Francisco,CA,South
CU-101841,Robert Brown,Consumer,Los Angeles,CA,South
CU-101842,Richard Brown,Corporate,San Diego,CA,South
CU-101843,Lisa Anderson,Corporate,Fort Worth,TX,Central
CU-101844,Michael Williams,Consumer,Seattle,WA,Central
CU-101845,Patricia Brown,Home Office,Charlotte,NC,East
CU-101846,James Miller,Corporate,Charlotte,NC,South
CU-101847,Linda Garcia,Corporate,Columbus,OH,Central
CU-101848,Richard Smith,Consumer,Dallas,TX,South
CU-101849,William Hernandez,Consumer,San Diego,CA,Central
CU-101850,Mary Wilson,Home Office,Chicago,IL,East
CU-101851,Jennifer Johnson,Consumer,Dallas,TX,East
CU-101852,Sarah Rodriguez,Consumer,Jacksonville,FL,Central
CU-101853,James Jones,Corporate,San Antonio,TX,Central
CU-101854,David Wilson,Home Office,San Antonio,TX,Central
CU-101855,Mary Jones,Corporate,New York,NY,South
CU-101856,John Davis,Home Office,Fort Worth,TX,West
CU-101857,Jennifer Brown,Home Office,Fort Worth,TX,West
CU-101858,Jennifer Rodriguez,Home Office,San Francisco,CA,South
CU-101859,James Gonzalez,Consumer,Charlotte,NC,Central
CU-101860,Linda Gonzalez,Home Office,San Antonio,TX,South
CU-101861,Joseph Davis,Home Office,San Antonio,TX,East
CU-101862,David Martinez,Consumer,Jacksonville,FL,Central
CU-101863,Elizabeth Gonzalez,Home Office,New York,NY,Central
CU-101864,Jennifer Miller,Corporate,Austin,TX,South
CU-101865,Mary Garcia,Home Office,Seattle,WA,East
